,class_ids,img_quantities,hopkins
32348,3992975,40,1.0
32349,3992999,82,1.0
32350,3993027,91,1.0
32351,3993030,12,1.0
32352,3993041,31,1.0
32353,3993045,89,1.0
32354,3993075,30,1.0
32355,3993141,20,1.0
32357,3993226,56,1.0
32359,3993339,17,0.770622896110835
32360,3993360,19,1.0
32361,3993365,31,1.0
32362,3993367,14,1.0
32364,3993388,52,1.0
32365,3993395,79,1.0
32366,3993458,17,1.0
32367,3993471,20,1.0
32368,3993515,23,1.0
32370,3993564,40,1.0
32371,3993637,14,1.0
32373,3993704,20,1.0
32374,3993726,32,1.0
32375,3993783,10,0.71
32377,3993802,28,1.0
32378,3993846,16,1.0
32379,3993861,14,1.0
32382,3993894,11,1.0
32383,3993900,12,1.0
32384,3993914,30,1.0
32386,3993955,20,1.0
32388,3994019,13,1.0
32389,3994043,11,1.0
32390,3994054,37,1.0
32391,3994146,39,1.0
32393,3994207,85,1.0
32394,3994216,95,1.0
32395,3994286,32,1.0
32396,3994299,79,1.0
32397,3994312,55,1.0
32398,3994367,27,1.0
32399,3994521,17,1.0
32400,3994586,11,1.0
32401,3994595,38,1.0
32402,3994703,102,1.0
32403,3994763,43,1.0
32405,3994989,38,1.0
32406,3994999,27,1.0
32407,3995002,36,1.0
32408,3995009,97,1.0
32411,3995302,14,1.0
32415,3995385,21,1.0
32417,3995628,99,1.0
32418,3995682,40,1.0
32419,3995685,96,1.0
32420,3995716,11,0.702683743614252
32421,3995719,98,1.0
32422,3995774,95,1.0
32423,3995782,22,1.0
32424,3995812,79,1.0
32426,3995821,10,1.0
32427,3995829,12,0.710000000002841
32428,3995834,54,1.0
32429,3995857,47,1.0
32430,3995880,98,1.0
32431,3995887,97,1.0
32434,3995950,97,1.0
32436,3995995,83,1.0
32438,3996031,95,1.0
32439,3996042,18,0.999999999999796
32440,3996059,17,1.0
32441,3996070,11,1.0
32442,3996071,91,1.0
32444,3996150,47,1.0
32445,3996216,13,0.999999999999963
32446,3996248,32,1.0
32448,3996404,46,1.0
32449,3996451,100,1.0
32450,3996482,22,1.0
32453,3996576,98,1.0
32454,3996608,105,1.0
32455,3996627,11,1.0
32456,3996673,46,1.0
32457,3996729,100,1.0
32458,3996780,96,1.0
32460,3996892,53,1.0
32461,3996907,98,1.0
32462,3996925,99,1.0
32463,3996931,72,0.999999999999998
32464,3996942,71,1.0
32465,3996967,99,1.0
32466,3997006,11,1.0
32467,3997014,97,1.0
32468,3997020,90,1.0
32469,3997025,46,1.0
32470,3997071,98,1.0
32471,3997072,93,1.0
32472,3997079,10,1.0
32474,3997096,91,1.0
32475,3997102,98,1.0
32476,3997103,95,1.0
32477,3997133,14,1.0
32478,3997141,86,1.0
32479,3997146,102,1.0
32480,3997196,15,1.0
32481,3997197,62,1.0
32482,3997203,61,1.0
32483,3997238,21,1.0
32484,3997272,99,1.0
32485,3997274,93,1.0
32486,3997288,25,1.0
32487,3997293,54,1.0
32488,3997335,84,1.0
32489,3997339,19,1.0
32490,3997349,11,1.0
32492,3997355,89,1.0
32493,3997362,93,1.0
32494,3997364,62,1.0
32495,3997370,98,1.0
32496,3997379,82,1.0
32497,3997401,16,1.0
32498,3997406,56,1.0
32499,3997412,61,1.0
32500,3997417,56,1.0
32501,3997439,28,1.0
32502,3997462,80,1.0
32503,3997464,95,1.0
32504,3997466,12,1.0
32505,3997473,11,0.739680792666637
32506,3997480,94,1.0
32507,3997490,100,1.0
32509,3997503,98,1.0
32510,3997519,96,1.0
32511,3997537,67,1.0
32512,3997560,102,1.0
32513,3997573,91,1.0
32514,3997575,98,1.0
32515,3997588,38,1.0
32516,3997594,92,0.99999999999872
32517,3997629,10,1.0
32518,3997645,13,0.800000000311183
32519,3997650,79,1.0
32520,3997666,84,1.0
32521,3997716,91,0.999999999837958
32522,3997729,42,1.0
32523,3997742,38,1.0
32525,3997771,72,1.0
32526,3997779,102,1.0
32527,3997783,91,1.0
32528,3997788,70,1.0
32529,3997817,18,1.0
32530,3997852,42,1.0
32531,3997859,16,1.0
32532,3997904,46,1.0
32533,3997919,34,1.0
32534,3997939,19,1.0
32536,3998005,17,1.0
32537,3998018,98,1.0
32538,3998027,89,1.0
32539,3998042,94,1.0
32540,3998052,12,1.0
32542,3998325,44,1.0
32544,3998354,11,0.720002842035683
32545,3998472,100,1.0
32546,3998530,14,1.0
32547,3998610,10,1.0
32548,3998614,24,1.0
32549,3998723,13,1.0
32550,3998992,24,1.0
32552,3999086,43,1.0
32553,3999124,10,1.0
32555,3999322,19,1.0
32556,3999419,22,1.0
32557,3999437,28,1.0
32559,3999615,81,1.0
32561,3999793,35,1.0
32562,3999832,15,0.968076851470129
32564,3999908,33,1.0
32566,4000302,90,1.0
32567,4000481,100,1.0
32570,4000539,90,1.0
32571,4000541,93,1.0
32573,4000742,18,1.0
32575,4000948,98,1.0
32576,4000998,96,1.0
32577,4001042,19,1.0
32578,4001146,100,1.0
32580,4001185,11,1.0
32581,4001208,12,1.0
32583,4001499,114,1.0
32584,4001518,13,0.740079125265025
32587,4001543,14,1.0
32589,4001629,10,1.0
32590,4001649,20,1.0
32591,4001716,70,1.0
32592,4001777,15,1.0
32593,4001923,33,1.0
32595,4002180,20,1.0
32596,4002186,98,1.0
32597,4002232,97,1.0
32598,4002258,99,1.0
32599,4002272,22,1.0
32603,4002432,100,1.0
32604,4002587,99,1.0
32605,4002785,27,1.0
32606,4002871,10,1.0
32607,4002906,41,1.0
32608,4002971,100,1.0
32609,4002995,101,0.999999999999963
32610,4003044,14,1.0
32611,4003073,54,1.0
32612,4003117,14,1.0
32613,4003139,48,1.0
32614,4003144,36,1.0
32615,4003204,10,0.72
32616,4003225,12,1.0
32617,4003472,19,1.0
32619,4003577,38,1.0
32620,4003623,10,1.0
32621,4003624,96,1.0
32622,4003674,14,1.0
32623,4003722,14,1.0
32624,4003732,40,0.999999983881027
32625,4003770,13,1.0
32627,4003861,37,1.0
32628,4003873,102,1.0
32629,4003938,99,1.0
32630,4003987,98,1.0
32631,4004065,19,1.0
32632,4004147,60,1.0
32634,4004332,33,1.0
32640,4004850,101,1.0
32641,4004863,24,0.999999999999998
32642,4004864,30,0.999999999999999
32644,4004893,12,1.0
32645,4004972,10,1.0
32646,4005004,44,1.0
32647,4005100,18,1.0
32648,4005183,100,1.0
32651,4005391,42,1.0
32652,4005402,83,1.0
32653,4005409,16,1.0
32654,4005441,95,1.0
32655,4005565,16,0.999999887592481
32656,4005658,77,1.0
32657,4005673,11,1.0
32658,4005704,21,1.0
32659,4005760,100,1.0
32660,4005776,100,1.0
32662,4005914,36,1.0
32663,4005921,33,1.0
32664,4006064,40,1.0
32665,4006134,99,1.0
32666,4006250,13,0.750000000000021
32667,4006304,100,1.0
32668,4006455,68,1.0
32669,4006551,101,1.0
32672,4007406,97,1.0
32673,4007442,98,1.0
32675,4007682,98,1.0
32677,4007936,97,1.0
32679,4008052,11,1.0
32680,4008062,99,1.0
32681,4008109,13,0.792772718305054
32683,4009380,99,1.0
32684,4009679,51,0.999764951500771
32685,4009741,18,1.0
32686,4009770,52,1.0
32687,4009922,92,1.0
32688,4009947,30,1.0
32689,4009988,49,1.0
32690,4010041,99,1.0
32692,4010223,21,1.0
32693,4010240,15,1.0
32694,4010262,27,1.0
32695,4010276,64,1.0
32696,4010306,99,1.0
32697,4010325,97,1.0
32698,4010341,99,1.0
32699,4010355,39,1.0
32700,4010359,16,1.0
32701,4010377,100,1.0
32702,4010419,82,1.0
32703,4010435,95,1.0
32704,4010474,44,1.0
32705,4010476,30,1.0
32706,4010480,100,1.0
32707,4010484,30,1.0
32708,4010488,93,1.0
32709,4010496,32,1.0
32710,4010549,28,1.0
32711,4010578,16,1.0
32712,4010589,37,1.0
32713,4010596,13,1.0
32714,4010604,69,1.0
32716,4010641,88,1.0
32717,4010653,93,1.0
32720,4010740,87,1.0
32721,4010749,96,1.0
32722,4010757,54,1.0
32723,4010802,98,1.0
32724,4010856,20,1.0
32725,4010861,29,1.0
32726,4010867,10,1.0
32727,4010871,85,1.0
32728,4010897,99,0.999999999999999
32729,4010944,20,1.0
32730,4010996,56,1.0
32731,4011055,46,1.0
32733,4011267,11,1.0
32737,4011586,14,1.0
32738,4011653,43,1.0
32741,4012008,12,1.0
32742,4012211,47,1.0
32744,4012422,11,1.0
32745,4012515,13,1.0
32746,4012551,26,1.0
32749,4012756,16,0.999999999997865
32750,4012758,39,1.0
32751,4012781,90,1.0
32752,4012835,11,0.7
32753,4012936,96,1.0
32755,4012994,11,1.0
32756,4013131,22,1.0
32757,4013135,17,1.0
32758,4013242,37,1.0
32759,4013258,20,0.800000012013091
32760,4013292,23,1.0
32761,4013334,11,1.0
32762,4013360,17,1.0
32763,4013377,16,0.999999999993732
32764,4013385,100,1.0
32766,4013465,31,1.0
32767,4013508,16,1.0
32769,4013658,15,1.0
32770,4014990,12,1.0
32771,4015015,12,1.0
32772,4015085,36,1.0
32773,4015159,89,1.0
32774,4015233,25,0.700000219670839
32775,4015591,17,1.0
32777,4015895,10,1.0
32778,4015917,22,1.0
32779,4016123,111,1.0
32780,4016177,35,1.0
32781,4016373,13,1.0
32783,4016603,19,1.0
32784,4016606,20,0.71
32785,4016717,23,1.0
32787,4016963,58,1.0
32788,4017059,40,1.0
32789,4017086,99,1.0
32791,4017195,10,0.99999996191532
32792,4017202,102,1.0
32793,4017339,73,1.0
32794,4017357,15,0.999999999999999
32795,4017377,106,1.0
32796,4018437,30,1.0
32797,4018489,63,1.0
32799,4018648,83,1.0
32800,4019169,31,1.0
32801,4019317,98,1.0
32803,4019411,27,1.0
32804,4019458,13,0.75
32806,4019684,15,1.0
32807,4020282,14,1.0
32809,4020366,59,1.0
32810,4020480,85,1.0
32811,4020527,96,1.0
32812,4020784,16,0.800000000060314
32813,4020812,95,1.0
32814,4020824,100,1.0
32815,4021029,10,0.999999999988219
32816,4021070,16,1.0
32817,4021096,94,1.0
32819,4021135,94,1.0
32820,4021192,53,1.0
32821,4021204,11,0.77
32822,4021233,12,0.999999994184633
32823,4021251,21,0.999999999999994
32824,4021274,97,1.0
32826,4021283,53,1.0
32827,4021323,96,1.0
32828,4021335,43,1.0
32829,4021363,51,1.0
32830,4021416,29,1.0
32831,4021648,46,1.0
32832,4021668,21,1.0
32834,4021733,24,1.0
32835,4021796,29,1.0
32836,4021826,25,1.0
32837,4021833,60,1.0
32838,4021841,28,1.0
32839,4021892,64,1.0
32840,4022012,38,1.0
32842,4022026,100,1.0
32844,4022215,50,1.0
32845,4022219,13,1.0
32848,4022423,10,1.0
32849,4022488,99,0.999999999999999
32850,4022505,12,1.0
32851,4022511,101,1.0
32852,4022519,97,1.0
32853,4022536,58,1.0
32854,4022557,97,1.0
32855,4022567,20,1.0
32857,4022595,58,1.0
32858,4022602,101,1.0
32859,4022606,54,1.0
32861,4022617,19,0.74
32862,4022622,17,1.0
32863,4022629,99,1.0
32867,4022949,99,1.0
32868,4022990,29,1.0
32869,4023059,97,0.999999999842961
32874,4023194,33,1.0
32875,4023247,17,0.751332481902817
32876,4023259,66,1.0
32877,4023263,12,1.0
32879,4023278,50,1.0
32882,4023307,96,1.0
32883,4023328,22,1.0
32886,4023404,23,1.0
32887,4023508,15,1.0
32889,4023610,66,1.0
32890,4023651,99,1.0
32891,4023792,21,1.0
32893,4023845,19,1.0
32896,4023945,52,1.0
32898,4024136,12,1.0
32899,4024491,45,1.0
32902,4024780,12,1.0
32903,4024854,10,1.0
32904,4024927,22,0.999999999496299
32905,4024990,21,1.0
32907,4025380,99,1.0
32908,4025514,93,1.0
32909,4025570,22,1.0
32911,4025900,88,1.0
32912,4025976,97,1.0
32913,4026062,16,1.0
32915,4026108,70,1.0
32916,4026159,32,1.0
32917,4026340,20,1.0
32919,4026848,16,1.0
32920,4027794,25,1.0
32924,4028806,48,1.0
32925,4028888,11,0.71000001073834
32926,4029359,45,1.0
32927,4029695,28,1.0
32928,4029772,101,1.0
32931,4030078,34,1.0
32933,4030277,10,1.0
32934,4030419,75,1.0
32936,4030474,15,1.0
32937,4030501,12,1.0
32939,4030658,100,1.0
32940,4030747,14,1.0
32942,4030785,26,1.0
32944,4030836,14,0.999999632312221
32945,4030845,57,1.0
32946,4031011,47,1.0
32947,4031017,45,1.0
32949,4031051,17,1.0
32950,4031171,12,1.0
32952,4031539,29,1.0
32953,4031634,11,0.76
32954,4031818,17,1.0
32955,4031843,91,1.0
32956,4031890,25,1.0
32957,4031977,11,0.836327574343137
32958,4032168,97,1.0
32959,4032190,19,1.0
32960,4032258,15,1.0
32961,4032315,45,1.0
32962,4032398,101,1.0
32963,4032428,23,1.0
32964,4032465,101,1.0
32965,4032600,21,1.0
32966,4032648,19,1.0
32969,4032924,26,1.0
32970,4033054,74,1.0
32971,4033062,101,1.0
32972,4033148,91,1.0
32974,4033335,38,1.0
32975,4033392,27,1.0
32976,4033474,102,1.0
32977,4033481,85,1.0
32978,4033482,21,1.0
32979,4033487,24,1.0
32980,4033648,101,1.0
32981,4033760,14,1.0
32982,4033865,16,1.0
32983,4033986,21,0.999999999268754
32984,4033988,17,0.800020703093204
32986,4034001,100,1.0
32987,4034002,17,1.0
32988,4034054,12,1.0
32989,4034071,32,1.0
32990,4034198,26,1.0
32991,4034203,24,1.0
32992,4034224,27,1.0
32994,4034340,11,0.74
32995,4034380,80,0.984237215401142
32996,4034537,97,1.0
32997,4034594,62,1.0
32998,4034617,26,1.0
33000,4034887,12,0.99999999999994
33002,4034921,61,1.0
33003,4034949,81,1.0
33005,4035072,17,1.0
33006,4035098,35,1.0
33007,4035122,11,1.0
33008,4035144,87,1.0
33009,4035151,19,1.0
33011,4035253,39,1.0
33012,4035268,11,1.0
33013,4035440,13,1.0
33015,4035491,12,1.0
33021,4036197,96,1.0
33022,4036212,52,0.700856730210968
33024,4036410,80,1.0
33025,4036422,23,1.0
33027,4036585,98,1.0
33028,4036678,11,0.999963051824443
33029,4036691,100,1.0
33030,4036886,98,1.0
33031,4036910,36,1.0
33032,4036919,68,1.0
33033,4037267,12,1.0
33034,4037314,16,1.0
33038,4037514,11,1.0
33039,4037603,102,1.0
33040,4037707,41,1.0
33041,4037896,34,1.0
33042,4037955,11,1.0
33043,4037962,23,1.0
33044,4038003,22,1.0
33047,4038166,70,1.0
33049,4038239,23,1.0
33050,4038283,25,1.0
33051,4038391,13,0.72
33052,4038399,26,1.0
33053,4038485,82,1.0
33055,4038573,29,1.0
33057,4038608,83,1.0
33058,4038616,13,1.0
33059,4038620,53,1.0
33060,4038945,22,1.0
33061,4039250,10,1.0
33062,4039547,44,1.0
33063,4039692,97,1.0
33064,4039785,21,1.0
33065,4039792,67,1.0
33067,4040365,21,0.999999992064544
33068,4040504,48,1.0
33069,4040546,105,1.0
33070,4040718,100,1.0
33072,4041108,23,1.0
33073,4041527,10,1.0
33075,4042979,14,1.0
33076,4043073,46,1.0
33077,4043794,41,1.0
33079,4044466,11,0.73
33080,4044517,101,1.0
33081,4044859,39,1.0
33084,4045264,10,0.999999999999998
33085,4045303,97,1.0
33087,4045469,97,1.0
33088,4045689,26,1.0
33089,4046493,36,1.0
33090,4046740,52,1.0
33092,4047017,43,1.0
33095,4047496,90,1.0
33097,4047669,73,1.0
33098,4047695,11,0.999894394229905
33099,4047699,100,1.0
33100,4047731,99,1.0
33101,4047797,74,1.0
33102,4047850,29,0.892696878021205
33106,4048183,86,1.0
33107,4048228,23,1.0
33108,4048279,96,1.0
33110,4048357,13,0.999999464283753
33111,4048383,37,1.0
33112,4048390,34,1.0
33115,4048539,24,1.0
33118,4048699,13,0.954777353660414
33120,4048709,10,0.74
33121,4048711,99,1.0
33122,4048755,12,1.0
33123,4048802,101,1.0
33124,4048809,76,1.0
33125,4048943,18,0.999999971909047
33126,4048982,11,1.0
33128,4049063,42,1.0
33129,4049081,100,1.0
33130,4049091,51,1.0
33131,4049295,10,0.805653372727838
33132,4049307,101,1.0
33133,4049326,10,1.0
33138,4049512,99,1.0
33139,4049517,10,1.0
33140,4049576,78,1.0
33141,4049581,35,1.0
33142,4049589,100,1.0
33143,4049599,16,1.0
33144,4049689,96,1.0
33146,4049728,100,1.0
33148,4049767,22,1.0
33149,4049799,19,1.0
33152,4049851,14,0.7
33153,4049898,18,1.0
33155,4049938,57,1.0
33156,4049969,10,1.0
33159,4050076,13,1.0
33160,4050093,73,1.0
33161,4050108,104,1.0
33162,4050122,13,1.0
33165,4050144,100,1.0
33169,4050222,10,1.0
33170,4050224,53,1.0
33171,4050255,54,1.0
33172,4050260,23,1.0
33173,4050299,101,1.0
33174,4050455,45,1.0
33175,4050463,108,1.0
33176,4050468,54,1.0
33177,4050483,71,1.0
33179,4050551,100,1.0
33180,4050558,57,1.0
33184,4050611,35,1.0
33185,4050670,22,1.0
33186,4050677,68,1.0
33188,4050736,38,1.0
33189,4050771,11,1.0
33191,4050783,98,1.0
33192,4050793,31,1.0
33193,4050821,96,1.0
33194,4050833,20,1.0
33196,4050878,44,1.0
33197,4050962,31,1.0
33199,4050985,27,1.0
33200,4051025,98,1.0
33202,4051150,29,1.0
33204,4051246,11,0.999999995241269
33205,4051253,98,1.0
33206,4051267,43,1.0
33207,4051291,11,1.0
33208,4051378,33,1.0
33209,4051432,15,1.0
33210,4051466,16,1.0
33212,4051485,97,1.0
33213,4051487,54,1.0
33214,4051511,82,1.0
33215,4051567,42,1.0
33216,4051573,15,1.0
33219,4051592,100,1.0
33220,4051630,45,1.0
33221,4051670,21,1.0
33222,4051684,14,0.999999400584107
33223,4051746,100,1.0
33224,4051749,102,1.0
33227,4051803,48,1.0
33230,4051966,27,1.0
33231,4051973,23,1.0
33232,4051985,51,1.0
33234,4052053,14,1.0
33235,4052061,18,1.0
33236,4052158,59,1.0
33237,4052240,11,0.999999997232799
33239,4052431,12,1.0
33240,4052485,29,1.0
33241,4052487,46,1.0
33242,4052577,11,1.0
33243,4052662,11,1.0
33244,4052690,103,1.0
33247,4052829,14,1.0
33248,4052904,35,1.0
33250,4052958,34,1.0
33251,4053015,18,1.0
33252,4053082,10,1.0
33254,4053265,15,0.75
33255,4053346,47,1.0
33256,4053383,100,1.0
33258,4053505,13,1.0
33259,4053579,35,1.0
33260,4053615,55,1.0
33261,4053629,80,1.0
33262,4053636,99,1.0
33263,4053742,22,1.0
33265,4054005,40,1.0
33267,4054120,13,0.999866756410377
33268,4054134,15,0.9999995003322
33270,4054383,19,1.0
33271,4054399,33,1.0
33272,4054543,48,1.0
33274,4054608,50,1.0
33277,4054691,52,1.0
33280,4054884,23,1.0
33281,4054886,18,1.0
33283,4055000,19,1.0
33284,4055001,24,1.0
33285,4055230,25,1.0
33287,4055468,68,1.0
33289,4055477,17,1.0
33290,4055490,17,1.0
33291,4055502,92,1.0
33292,4055506,24,1.0
33293,4055548,78,1.0
33295,4055560,21,1.0
33296,4055596,45,1.0
33298,4055659,56,1.0
33299,4055709,21,1.0
33300,4055719,79,1.0
33302,4055773,65,1.0
33303,4055780,46,1.0
33304,4055797,96,1.0
33305,4055807,91,1.0
33306,4055859,22,1.0
33308,4055888,94,1.0
33309,4055980,101,1.0
33310,4056063,67,1.0
33311,4056113,65,1.0
33312,4056137,10,1.0
33314,4056155,96,1.0
33315,4056163,29,1.0
33316,4056169,24,1.0
33318,4056199,99,1.0
33319,4056278,54,1.0
33320,4056352,102,1.0
33321,4056464,51,1.0
33324,4056507,16,0.889701024018124
33325,4056519,97,1.0
33326,4056572,36,1.0
33327,4056583,46,1.0
33328,4056620,14,1.0
33330,4056689,11,1.0
33331,4056786,98,1.0
33332,4057184,37,1.0
33333,4057236,29,1.0
33334,4057240,26,1.0
33335,4057299,55,1.0
33336,4057334,70,1.0
33337,4057409,49,1.0
33338,4057444,101,1.0
33339,4057459,99,1.0
33340,4057488,13,0.709999999999811
33341,4057500,98,1.0
33342,4057506,19,1.0
33343,4057513,43,1.0
33344,4057572,43,0.999617515316381
33346,4057809,18,1.0
33347,4058109,44,1.0
33349,4058422,56,1.0
33350,4058554,18,1.0
33351,4058589,30,1.0
33352,4058592,12,0.999999997016167
33353,4058657,98,1.0
33355,4058962,32,1.0
33356,4059034,72,1.0
33357,4059050,16,1.0
33358,4059098,16,1.0
33359,4059216,11,1.0
33360,4059364,18,1.0
33361,4059404,37,1.0
33362,4059510,13,1.0
33363,4059592,19,0.999999999999984
33364,4059628,56,1.0
33365,4059703,19,1.0
33366,4059721,62,1.0
33367,4059818,100,1.0
33368,4059845,101,1.0
33369,4059853,31,1.0
33371,4059906,101,1.0
33372,4059924,26,1.0
33373,4059927,19,0.99999999999878
33374,4059944,52,1.0
33375,4059971,46,1.0
33376,4059997,32,1.0
33377,4060016,39,1.0
33378,4060041,98,1.0
33379,4060042,99,1.0
33380,4060049,66,1.0
33381,4060055,13,1.0
33383,4060062,26,1.0
33384,4060099,32,1.0
33387,4060144,11,1.0
33388,4060147,97,1.0
33389,4060155,19,1.0
33390,4060168,95,1.0
33392,4060185,99,1.0
33393,4060227,98,1.0
33394,4060237,88,1.0
33395,4060258,69,1.0
33396,4060265,10,0.999999998506471
33397,4060278,34,1.0
33398,4060313,35,0.999999999999999
33399,4060333,97,1.0
33400,4060342,83,1.0
33401,4060361,99,1.0
33402,4060372,95,1.0
33404,4060436,10,0.999991118829774
33405,4060483,67,1.0
33406,4060578,14,1.0
33407,4060631,18,1.0
33408,4060691,17,1.0
33409,4060710,20,1.0
33410,4060769,46,1.0
33411,4060815,114,1.0
33413,4060930,99,1.0
33414,4060951,100,1.0
33415,4060959,50,0.993686072035165
33417,4061000,100,1.0
33418,4061009,22,1.0
33419,4061052,11,1.0
33420,4061129,18,1.0
33421,4061153,11,0.999999999999875
33424,4061553,91,1.0
33425,4061660,17,1.0
33426,4062005,42,1.0
33427,4062031,41,1.0
33429,4062065,39,1.0
33430,4062113,26,1.0
33431,4062149,21,1.0
33432,4062274,100,1.0
33433,4062281,20,0.995347044345437
33434,4062306,22,1.0
33435,4062319,18,0.999994786198702
33436,4062344,16,1.0
33437,4062365,98,1.0
33438,4062375,101,1.0
33439,4062387,100,1.0
33440,4062390,17,1.0
33441,4062444,26,1.0
33442,4062612,69,1.0
33443,4062733,11,0.7
33444,4062794,10,1.0
33447,4063094,27,1.0
33449,4063280,28,1.0
33450,4063296,18,1.0
33451,4063383,100,1.0
33452,4063403,19,1.0
33453,4063410,14,1.0
33454,4063474,101,1.0
33456,4063649,15,1.0
33457,4063913,43,1.0
33458,4063933,10,1.0
33460,4063937,19,1.0
33461,4063960,98,1.0
33463,4064364,18,1.0
33465,4064467,100,1.0
33466,4064484,10,0.76
33467,4064507,37,1.0
33468,4064572,61,1.0
33469,4064692,10,0.74
33470,4064755,16,1.0
33471,4064759,100,1.0
33473,4064829,12,1.0
33474,4065060,57,1.0
33477,4065217,35,0.999999999999927
33478,4065251,98,1.0
33480,4065341,16,1.0
33482,4065470,20,1.0
33485,4065783,16,1.0
33486,4065790,81,1.0
33488,4065845,100,1.0
33490,4066028,97,1.0
33491,4066127,101,1.0
33492,4066176,14,1.0
33493,4066187,54,1.0
33495,4066252,11,1.0
33500,4066401,50,1.0
33501,4066433,11,0.740324322375457
33502,4066437,47,1.0
33503,4066519,29,1.0
33504,4066525,14,1.0
33505,4066559,17,1.0
33507,4066643,32,1.0
33508,4066672,44,1.0
33509,4066801,46,1.0
33510,4066841,53,1.0
33511,4066843,10,1.0
33512,4066938,96,1.0
33513,4067104,25,1.0
33515,4067112,101,1.0
33516,4067176,75,1.0
33517,4067181,38,1.0
33518,4067302,99,1.0
33519,4067333,24,1.0
33520,4067418,56,1.0
33521,4067782,40,1.0
33522,4067918,12,1.0
33523,4067922,73,1.0
33526,4068166,84,1.0
33527,4068292,108,1.0
33528,4068373,16,1.0
33529,4068423,12,1.0
33530,4068476,34,1.0
33531,4068516,43,1.0
33532,4068523,42,1.0
33533,4068654,12,1.0
33535,4068775,44,1.0
33536,4068797,88,1.0
33537,4068865,48,1.0
33538,4068912,55,1.0
33540,4068967,17,1.0
33541,4068991,86,1.0
33542,4068998,100,1.0
33544,4069144,99,1.0
33545,4069149,27,1.0
33547,4069299,12,0.710000051616465
33548,4069366,16,1.0
33549,4069459,38,0.857716110586142
33552,4069632,31,1.0
33554,4069724,11,0.999995218700131
33557,4069816,99,1.0
33560,4069849,21,1.0
33561,4069856,13,1.0
33563,4069877,33,1.0
33564,4069898,20,1.0
33565,4069921,21,1.0
33567,4070051,25,1.0
33569,4070128,101,1.0
33570,4070165,11,0.82
33571,4070175,17,1.0
33573,4070252,33,1.0
33575,4070334,91,1.0
33576,4070359,20,0.976874764295611
33577,4070390,97,1.0
33578,4070410,91,1.0
33580,4070455,12,1.0
33582,4070503,13,1.0
33583,4070538,60,1.0
33585,4070590,19,1.0
33586,4070657,13,0.73
33587,4070676,63,1.0
33588,4070750,50,1.0
33589,4070768,24,1.0
33590,4070792,14,0.999795319304272
33591,4070813,95,1.0
33592,4070880,24,1.0
33593,4070917,18,1.0
33594,4070941,23,1.0
33595,4070949,89,1.0
33597,4071030,11,1.0
33598,4071040,103,1.0
33601,4071124,42,1.0
33604,4071204,99,1.0
33606,4071386,84,1.0
33607,4071402,80,1.0
33609,4071429,38,1.0
33612,4071739,19,1.0
33615,4072534,27,1.0
33616,4073066,70,1.0
33617,4073090,54,1.0
33620,4073235,15,1.0
33622,4073280,76,1.0
33623,4073451,60,1.0
33624,4073498,16,1.0
33625,4073534,27,1.0
33626,4073559,13,1.0
33627,4073614,88,1.0
33628,4073616,102,1.0
33631,4073637,100,1.0
33632,4073645,32,1.0
33634,4073655,10,1.0
33635,4073683,32,1.0
33637,4073899,43,1.0
33638,4073918,103,1.0
33639,4073975,95,1.0
33640,4073996,23,1.0
33641,4074165,93,1.0
33642,4074218,25,1.0
33644,4074517,10,0.972643528894014
